ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
402553	101	N	4	41		0.30	441.573	37.835658	-122.48462	1.794	ML	5			N5-N-27-101-00030		
402554	101	S	4	41		0.30	440.905	37.835208	-122.484547	1.33	ML	4			N4-S-27-101-00030		
402555	101	N	4	41	70364	0.80	442.073	37.841973	-122.485648	.48	ML	4			N4-N-27-101-00080		
402556	101	S	4	41		0.80	441.405	37.84191	-122.485884	.48	ML	4			N4-S-27-101-00080		
402557	101	N	4	41	70364	1.26	442.533	37.847996	-122.48811	.65	ML	4			N4-N-27-101-00126		
402558	101	S	4	41	70364	1.26	441.865	37.847958	-122.488452	.65	ML	4			N4-S-27-101-00126		
402559	101	N	4	41		2.10	443.373	37.857163	-122.497555	.565	ML	4			N4-N-27-101-00210		
402560	101	S	4	41	70364	2.10	442.705	37.856955	-122.497516	.67	ML	4			N4-S-27-101-00210		
402561	101	N	4	41		2.39	443.663	37.860178	-122.501486	.4	ML	4			N4-N-27-101-00239		
402562	101	S	4	41	70364	2.60	443.205	37.861516	-122.504435	.4	ML	4			N4-S-27-101-00260		
402563	101	N	4	41		2.90	444.173	37.865789	-122.506948	.53	ML	4			N4-N-27-101-00290		
402564	101	S	4	41		2.90	443.505	37.865172	-122.507103	.45	ML	4			N4-S-27-101-00290		
402565	101	N	4	41		3.50	444.773	37.873995	-122.508234	.275	ML	4			N4-N-27-101-00350		
402566	101	S	4	41		3.50	444.105	37.873728	-122.508164	.55	ML	4			N4-S-27-101-00350		
402567	101	N	4	41		4.00	445.273	37.878684	-122.514764	.625	ML	4			N4-N-27-101-00400		
402568	101	S	4	41		4.00	444.605	37.878558	-122.514921	.54	ML	4			N4-S-27-101-00400		
402569	101	N	4	41		4.75	446.023	37.889129	-122.516609	.6	ML	4			N4-N-27-101-00475		
402570	101	S	4	41		4.58	445.185	37.886662	-122.516813	.6	ML	4			N4-S-27-101-00458		
402571	101	N	4	41		5.20	446.473	37.895638	-122.516134	.475	ML	4			N4-N-27-101-00520		
402572	101	S	4	41		5.20	445.805	37.895619	-122.516374	.575	ML	4			N4-S-27-101-00520		
402573	101	N	4	41	16462	5.70	446.973	37.902868	-122.515561	.45	ML	4			N4-N-27-101-00570		
402574	101	S	4	41		5.73	446.335	37.903269	-122.515767	.45	ML	4			N4-S-27-101-00573		
402575	101	N	4	41	16462	6.10	447.373	37.908497	-122.514031	.4	ML	5			N5-N-27-101-00610		
402576	101	S	4	41		6.10	446.705	37.908462	-122.514293	.385	ML	5			N5-S-27-101-00610		
402577	101	N	4	41	16462	6.50	447.773	37.914035	-122.511883	.45	ML	5			N5-N-27-101-00650		
402578	101	S	4	41	16462	6.50	447.105	37.913992	-122.51216	.45	ML	5			N5-S-27-101-00650		
402579	101	N	4	41	16462	7.00	448.273	37.92111	-122.511887	.425	ML	5			N5-N-27-101-00700		
402580	101	S	4	41	16462	7.00	447.605	37.921052	-122.512103	.5	ML	5			N5-S-27-101-00700		
402581	101	N	4	41	16462	7.35	448.623	37.925781	-122.514392	.5	ML	4			N4-N-27-101-00735		
402582	101	S	4	41	16462	7.50	448.105	37.92784	-122.51539	.5	ML	4			N4-S-27-101-00750		
402583	101	N	4	41	40438	8.00	449.273	37.935199	-122.516528	.525	ML	4			N4-N-27-101-00800		
402584	101	S	4	41	16462	8.00	448.605	37.935185	-122.51674	.51	ML	4			N4-S-27-101-00800		
402585	101	N	4	41	40438	8.40	449.673	37.94093	-122.515733	.425	ML	4			N4-N-27-101-00840		
402586	101	S	4	41	40438	8.70	449.305	37.945072	-122.514753	.265	ML	4			N4-S-27-101-00870		
402587	101	N	4	41	68364	9.05	450.323	37.949644	-122.511853	.56	ML	4			N4-N-27-101-00905		
402588	101	S	4	41	68364	9.05	449.655	37.949662	-122.512058	.63	ML	4			N4-S-27-101-00905		
402589	101	N	4	41	68364	13.20	454.473	38.000724	-122.536873	1.59	ML	5			N5-N-27-101-01320		
402590	101	S	4	41	68364	13.20	453.805	38.000645	-122.537054	1.82	ML	4			N4-S-27-101-01320		
402591	101	N	4	41	68364	13.70	454.973	38.0069	-122.541228	.5	ML	4			N4-N-27-101-01370		
402592	101	S	4	41	68364	13.60	454.205	38.005504	-122.540645	.5	ML	4			N4-S-27-101-01360		
402593	101	N	4	41		14.20	455.473	38.014108	-122.541703	.5	ML	5			N5-N-27-101-01420		
402594	101	S	4	41	68364	14.20	454.805	38.014112	-122.541958	.55	ML	4			N4-S-27-101-01420		
402595	101	N	4	41		14.70	455.973	38.021089	-122.539073	.35	ML	4			N4-N-27-101-01470		
402596	101	S	4	41		14.70	455.305	38.021163	-122.539241	.35	ML	4			N4-S-27-101-01470		
402597	101	N	4	41		14.90	456.173	38.02395	-122.538378	.35	ML	4			N4-N-27-101-01490		
402598	101	S	4	41		14.90	455.505	38.02401	-122.538569	.35	ML	4			N4-S-27-101-01490		
402599	101	N	4	41		15.40	456.673	38.031163	-122.537269	.45	ML	4			N4-N-27-101-01540		
402600	101	S	4	41		15.40	456.005	38.031191	-122.537492	.475	ML	4			N4-S-27-101-01540		
402601	101	N	4	41		15.80	457.073	38.036845	-122.536348	.225	ML	4			N4-N-27-101-01580		
402602	101	N	4	97		45.89	514.675	38.740689	-122.948338	.76	ML	2			N2-N-20-101-04589		
402603	101	S	4	97		45.89	514.007	38.740529	-122.94846	.76	ML	2			N2-S-20-101-04589		
402604	101	N	4	97	14190	52.18	520.965	38.808343	-123.011669	.435	ML	2			N2-N-20-101-05218		
402605	101	S	4	41	52582	19.60	460.205	38.085591	-122.552334	.35	ML	3			N3-S-27-101-01960		
402606	101	S	4	41	52582	19.90	460.505	38.088919	-122.555867	.6	ML	3			N3-S-27-101-01990		
402607	101	N	4	41	52582	20.90	462.173	38.102099	-122.561494	1.05	ML	3			N3-N-27-101-02090		
402608	101	S	4	41	52582	20.80	461.405	38.100497	-122.561783	.7	ML	3			N3-S-27-101-02080		
402609	101	N	4	41	52582	21.30	462.573	38.107709	-122.563001	.45	ML	3			N3-N-27-101-02130		
402610	101	S	4	41	52582	21.30	461.905	38.107604	-122.563306	.45	ML	3			N3-S-27-101-02130		
402611	101	S	4	41		21.70	462.305	38.113232	-122.564557	.46	ML	3			N3-S-27-101-02170		
402612	101	N	4	41		21.80	463.073	38.114794	-122.564501	.41	ML	3			N3-N-27-101-02180		
402613	101	N	4	41		22.12	463.393	38.119365	-122.565187	.4	ML	3			N3-N-27-101-02212		
402614	101	S	4	41	52582	22.22	462.825	38.120614	-122.565691	.45	ML	3			N3-S-27-101-02222		
402615	101	N	4	41		22.60	463.873	38.126375	-122.565467	.44	ML	3			N3-N-27-101-02260		
402616	101	S	4	41	52582	22.60	463.205	38.126004	-122.565924	.39	ML	3			N3-S-27-101-02260		
402617	101	N	4	41		23.00	464.273	38.131839	-122.563599	.601	ML	2			N2-N-27-101-02300		
402618	101	S	4	41		23.00	463.605	38.131481	-122.563903	.601	ML	2			N2-S-27-101-02300		
402619	101	N	4	41		24.00	465.075	38.143211	-122.564319	.651	ML	2			N2-N-27-101-02400		
402620	101	S	4	41		24.00	464.407	38.142932	-122.564512	.651	ML	2			N2-S-27-101-02400		
402621	101	N	4	41		24.50	465.575	38.150124	-122.566283	.95	ML	2			N2-N-27-101-02450		
402622	101	S	4	41		24.50	464.907	38.14989	-122.566475	.95	ML	2			N2-S-27-101-02450		
402623	101	N	4	41		25.90	466.975	38.166558	-122.579538	1.678	ML	2			N2-N-27-101-02590		
402624	101	S	4	41		25.90	466.307	38.1665	-122.579784	1.245	ML	2			N2-S-27-101-02590		
402625	101	N	4	41		26.99	468.065	38.177141	-122.594681	.657	ML	3			N3-N-27-101-02699		
402626	101	S	4	41		26.99	467.397	38.177255	-122.595162	.897	ML	3			N3-S-27-101-02699		
402627	101	N	4	97		0.61	469.312	38.193658	-122.599992	1.564	ML	2			N2-N-20-101-00061		
402628	101	S	4	97		0.61	468.644	38.193927	-122.600125	1.1	ML	2			N2-S-20-101-00061		
402629	101	N	4	97		1.02	469.722	38.199533	-122.598465	.7	ML	2			N2-N-20-101-00102		
402630	101	S	4	97		1.02	469.054	38.19968	-122.598657	.7	ML	2			N2-S-20-101-00102		
402631	101	N	4	97		2.01	470.712	38.213416	-122.601858	.645	ML	2			N2-N-20-101-00201		
402632	101	S	4	97		2.01	470.044	38.213335	-122.602082	.645	ML	2			N2-S-20-101-00201		
402633	101	N	4	97		2.31	471.012	38.217496	-122.603786	.9	ML	2			N2-N-20-101-00231		
402634	101	S	4	97		2.31	470.344	38.217406	-122.604043	.9	ML	2			N2-S-20-101-00231		
402635	101	N	4	97	56784	3.81	472.512	38.235417	-122.618875	1.21	ML	2			N2-N-20-101-00381		
402636	101	S	4	97	56784	3.81	471.844	38.2353	-122.619054	.46	ML	2			N2-S-20-101-00381		
402637	101	N	4	97	56784	4.73	473.432	38.246664	-122.627153	.885	ML	2			N2-N-20-101-00473		
402638	101	S	4	97	56784	4.73	472.764	38.246513	-122.627242	.885	ML	2			N2-S-20-101-00473		
402639	101	N	4	97	56784	5.58	474.282	38.253469	-122.640313	.63	ML	2			N2-N-20-101-00558		
402640	101	S	4	97	56784	5.58	473.614	38.253484	-122.640773	.63	ML	2			N2-S-20-101-00558		
402641	101	N	4	97	56784	5.99	474.692	38.256816	-122.646524	.46	ML	2			N2-N-20-101-00599		
402642	101	S	4	97	56784	5.99	474.024	38.256841	-122.646953	.46	ML	2			N2-S-20-101-00599		
402643	101	N	4	97	56784	6.50	475.202	38.261099	-122.654145	.515	ML	2			N2-N-20-101-00650		
402644	101	S	4	97	56784	6.50	474.534	38.26103	-122.65439	.515	ML	2			N2-S-20-101-00650		
402645	101	N	4	97	56784	7.02	475.722	38.26551	-122.661879	.55	ML	2			N2-N-20-101-00702		
402646	101	S	4	97	56784	7.02	475.054	38.265391	-122.662002	.59	ML	2			N2-S-20-101-00702		
402647	101	N	4	97	56784	7.60	476.302	38.2716	-122.669205	.49	ML	2			N2-N-20-101-00760		
402648	101	S	4	97	56784	7.68	475.714	38.272277	-122.670405	.49	ML	2			N2-S-20-101-00768		
402649	101	N	4	97	56784	8.00	476.702	38.275665	-122.674491	.465	ML	2			N2-N-20-101-00800		
402650	101	S	4	97	56784	8.00	476.034	38.275433	-122.674528	.425	ML	2			N2-S-20-101-00800		
402651	101	N	4	97		8.53	477.232	38.281046	-122.681512	.485	ML	2			N2-N-20-101-00853		
402652	101	S	4	97	56784	8.53	476.564	38.280662	-122.681356	.485	ML	2			N2-S-20-101-00853		
402653	101	N	4	97		8.97	477.672	38.285534	-122.687316	.485	ML	2			N2-N-20-101-00897		
402654	101	S	4	97		8.97	477.004	38.28506	-122.687054	.485	ML	2			N2-S-20-101-00897		
402655	101	N	4	97		9.50	478.202	38.290757	-122.694521	.51	ML	2			N2-N-20-101-00950		
402656	101	S	4	97		9.50	477.534	38.290369	-122.694299	.51	ML	2			N2-S-20-101-00950		
402657	101	N	4	97		9.99	478.692	38.29555	-122.701201	.805	ML	2			N2-N-20-101-00999		
402658	101	S	4	97		9.99	478.024	38.295172	-122.701107	.805	ML	2			N2-S-20-101-00999		
402659	101	N	4	97		11.11	479.812	38.309092	-122.712581	.755	ML	2			N2-N-20-101-01111		
402660	101	S	4	97		11.11	479.144	38.308871	-122.712717	.755	ML	2			N2-S-20-101-01111		
402661	101	N	4	97		11.50	480.202	38.314269	-122.715049	.41	ML	2			N2-N-20-101-01150		
402662	101	S	4	97		11.50	479.534	38.314143	-122.715249	.41	ML	2			N2-S-20-101-01150		
402663	101	N	4	97	16560	12.34	481.042	38.32615	-122.712638	.435	ML	2			N2-N-20-101-01234		
402664	101	S	4	97		12.34	480.374	38.326229	-122.712878	.435	ML	2			N2-S-20-101-01234		
402665	101	N	4	97	62546	12.80	481.502	38.332736	-122.712666	.555	ML	2			N2-N-20-101-01280		
402666	101	S	4	97	16560	12.80	480.834	38.332878	-122.712925	.555	ML	2			N2-S-20-101-01280		
402667	101	N	4	97	62546	13.45	482.152	38.342171	-122.712792	.6	ML	2			N2-N-20-101-01345		
402668	101	S	4	97	62546	13.45	481.484	38.342274	-122.713028	.485	ML	2			N2-S-20-101-01345		
402669	101	N	4	97	62546	14.50	483.202	38.357396	-122.71303	.49	ML	2			N2-N-20-101-01450		
402670	101	S	4	97	62546	14.50	482.534	38.357451	-122.713289	.545	ML	2			N2-S-20-101-01450		
402671	101	N	4	97		16.00	484.702	38.378431	-122.71612	.765	ML	3			N3-N-20-101-01600		
402672	101	S	4	97		16.00	484.034	38.378426	-122.716347	.625	ML	3			N3-S-20-101-01600		
402673	101	N	4	97		17.00	485.702	38.392939	-122.71603	.47	ML	3			N3-N-20-101-01700		
402674	101	S	4	97		17.00	485.034	38.392943	-122.716306	.47	ML	3			N3-S-20-101-01700		
402675	101	N	4	97		17.45	486.152	38.399471	-122.715987	.715	ML	3			N3-N-20-101-01745		
402676	101	S	4	97		17.45	485.484	38.399479	-122.71628	.715	ML	3			N3-S-20-101-01745		
402677	101	N	4	97	70098	19.49	488.192	38.42899	-122.714934	.38	ML	3			N3-N-20-101-01949		
402678	101	N	4	97	70098	22.44	491.135	38.469495	-122.728811	.596	ML	3			N3-N-20-101-02244		
402679	101	N	4	97	70098	22.92	491.615	38.476125	-122.731606	.775	ML	2			N2-N-20-101-02292		
402680	101	S	4	97	70098	22.92	490.947	38.476095	-122.731811	1.131	ML	2			N2-S-20-101-02292		
402681	101	N	4	97		23.99	492.685	38.487719	-122.74414	.915	ML	2			N2-N-20-101-02399		
402682	101	S	4	97		23.99	492.017	38.487696	-122.74444	.79	ML	2			N2-S-20-101-02399		
402683	101	N	4	97		24.75	493.445	38.495094	-122.75456	.635	ML	2			N2-N-20-101-02475		
402684	101	S	4	97		24.96	492.987	38.497147	-122.757763	.5	ML	2			N2-S-20-101-02496		
402685	101	N	4	97		25.26	493.955	38.500122	-122.761458	.375	ML	2			N2-N-20-101-02526		
402686	101	N	4	97		25.50	494.195	38.502605	-122.76456	.295	ML	2			N2-N-20-101-02550		
402687	101	S	4	97		25.50	493.527	38.502615	-122.76493	.49	ML	2			N2-S-20-101-02550		
402688	101	S	4	97		25.94	493.967	38.507175	-122.770641	.385	ML	2			N2-S-20-101-02594		
402689	101	S	4	97		26.27	494.297	38.510579	-122.774896	.5	ML	2			N2-S-20-101-02627		
402690	101	N	4	97		26.32	495.015	38.511079	-122.775166	.545	ML	2			N2-N-20-101-02632		
402691	101	N	4	97		26.94	495.635	38.517873	-122.782644	.86	ML	2			N2-N-20-101-02694		
402692	101	S	4	97		26.94	494.967	38.517841	-122.782914	.715	ML	2			N2-S-20-101-02694		
402693	101	S	4	97		27.70	495.727	38.526731	-122.79106	.67	ML	2			N2-S-20-101-02770		
402694	101	N	4	97		28.04	496.735	38.53091	-122.794611	.67	ML	2			N2-N-20-101-02804		
402695	101	N	4	97		28.28	496.975	38.533773	-122.797251	.22	ML	2			N2-N-20-101-02828		
402696	101	S	4	97		28.28	496.307	38.53366	-122.797449	1.165	ML	2			N2-S-20-101-02828		
402697	101	N	4	97		28.48	497.175	38.536168	-122.799432	.36	ML	2			N2-N-20-101-02848		
402698	101	N	4	97		29.50	498.195	38.548783	-122.80957	.515	ML	2			N2-N-20-101-02950		
402699	101	N	4	97		30.03	498.725	38.554496	-122.815933	.545	ML	2			N2-N-20-101-03003		
402700	101	S	4	97		30.03	498.057	38.554447	-122.81618	1.155	ML	2			N2-S-20-101-03003		
402701	101	N	4	97		30.59	499.285	38.560924	-122.822047	.48	ML	2			N2-N-20-101-03059		
402702	101	S	4	97		30.59	498.617	38.560915	-122.8223	.56	ML	2			N2-S-20-101-03059		
402703	101	N	4	97		30.99	499.685	38.565538	-122.826435	.28	ML	2			N2-N-20-101-03099		
402704	101	N	4	97		31.15	499.845	38.567384	-122.828195	.48	ML	2			N2-N-20-101-03115		
402705	101	S	4	97		31.15	499.177	38.567357	-122.828465	.68	ML	2			N2-S-20-101-03115		
402706	101	N	4	97		31.95	500.645	38.577103	-122.836069	.675	ML	2			N2-N-20-101-03195		
402707	101	S	4	97		31.95	499.977	38.577055	-122.836329	.675	ML	2			N2-S-20-101-03195		
402708	101	N	4	97		32.50	501.195	38.583945	-122.841166	.54	ML	2			N2-N-20-101-03250		
402709	101	S	4	97		32.50	500.527	38.58389	-122.841408	.54	ML	2			N2-S-20-101-03250		
402710	101	N	4	97		33.03	501.725	38.590526	-122.846097	.555	ML	2			N2-N-20-101-03303		
402711	101	S	4	97		33.03	501.057	38.590438	-122.846326	.7	ML	2			N2-S-20-101-03303		
402712	101	N	4	97		33.61	502.305	38.595747	-122.854373	.435	ML	2			N2-N-20-101-03361		
402713	101	N	4	97	33056	33.90	502.595	38.598044	-122.858814	.395	ML	2			N2-N-20-101-03390		
402714	101	S	4	97		33.90	501.927	38.598056	-122.859295	.685	ML	2			N2-S-20-101-03390		
402715	101	N	4	97	33056	34.40	503.095	38.602528	-122.866119	.53	ML	2			N2-N-20-101-03440		
402716	101	S	4	97	33056	34.40	502.427	38.602504	-122.866436	.53	ML	2			N2-S-20-101-03440		
402717	101	N	4	97		34.96	503.655	38.608079	-122.87372	.765	ML	2			N2-N-20-101-03496		
402718	101	S	4	97	33056	34.96	502.987	38.608009	-122.873866	.765	ML	2			N2-S-20-101-03496		
402719	101	N	4	97		35.93	504.625	38.621129	-122.878381	.695	ML	2			N2-N-20-101-03593		
402720	101	S	4	97		35.93	503.957	38.621185	-122.87856	.695	ML	2			N2-S-20-101-03593		
402721	101	N	4	97	33056	36.35	505.045	38.627242	-122.877985	.55	ML	2			N2-N-20-101-03635		
402722	101	S	4	97		36.35	504.377	38.627327	-122.878141	.55	ML	2			N2-S-20-101-03635		
402723	101	N	4	97		37.03	505.725	38.637098	-122.877151	.725	ML	2			N2-N-20-101-03703		
402724	101	S	4	97		37.03	505.057	38.637067	-122.877326	.725	ML	2			N2-S-20-101-03703		
402725	101	N	4	97		37.80	506.495	38.647636	-122.872752	1.03	ML	2			N2-N-20-101-03780		
402726	101	S	4	97		37.80	505.827	38.647595	-122.872942	1.03	ML	2			N2-S-20-101-03780		
402727	101	N	4	97		39.00	507.785	38.665486	-122.876344	.885	ML	2			N2-N-20-101-03900		
402728	101	S	4	97		39.00	507.117	38.665432	-122.876624	.885	ML	2			N2-S-20-101-03900		
402729	101	N	4	97		39.48	508.265	38.671863	-122.879711	.65	ML	2			N2-N-20-101-03948		
402730	101	S	4	97		39.48	507.597	38.671802	-122.880009	.45	ML	2			N2-S-20-101-03948		
402731	101	S	4	97		39.90	508.017	38.67783	-122.880796	.41	ML	2			N2-S-20-101-03990		
402732	101	N	4	97		40.30	509.085	38.683676	-122.880666	.76	ML	2			N2-N-20-101-04030		
402733	101	S	4	97		40.30	508.417	38.683619	-122.880925	.55	ML	2			N2-S-20-101-04030		
402734	101	N	4	97		41.00	509.785	38.693222	-122.884247	.63	ML	2			N2-N-20-101-04100		
402735	101	S	4	97		41.00	509.117	38.693174	-122.884616	.63	ML	2			N2-S-20-101-04100		
402736	101	N	4	97		41.56	510.345	38.698208	-122.892367	.78	ML	2			N2-N-20-101-04156		
402737	101	S	4	97		41.56	509.677	38.698167	-122.892708	.5	ML	2			N2-S-20-101-04156		
402738	101	S	4	97		42.00	510.117	38.702262	-122.898883	.5	ML	2			N2-S-20-101-04200		
402739	101	N	4	97		42.56	511.345	38.706169	-122.907576	.67	ML	2			N2-N-20-101-04256		
402740	101	S	4	97		42.56	510.677	38.705911	-122.908067	.58	ML	2			N2-S-20-101-04256		
402741	101	S	4	97		43.16	511.277	38.710951	-122.917006	.455	ML	3			N3-S-20-101-04316		
402742	101	N	4	97		43.47	512.255	38.714797	-122.919956	.8	ML	2			N2-N-20-101-04347		
402743	101	S	4	97		43.47	511.587	38.714671	-122.920216	.67	ML	2			N2-S-20-101-04347		
402744	101	N	4	97		44.50	513.285	38.724755	-122.933815	.775	ML	2			N2-N-20-101-04450		
402745	101	S	4	97		44.50	512.617	38.724602	-122.934036	.775	ML	2			N2-S-20-101-04450		
402746	101	N	4	97		45.02	513.805	38.729321	-122.941408	.475	ML	2			N2-N-20-101-04502		
402747	101	S	4	97		45.02	513.137	38.729162	-122.941598	.475	ML	2			N2-S-20-101-04502		
402748	101	N	4	97		45.45	514.235	38.73499	-122.944745	.275	ML	2			N2-N-20-101-04545		
402749	101	S	4	97		45.45	513.567	38.734813	-122.944928	.275	ML	2			N2-S-20-101-04545		
402750	101	S	4	97		24.50	492.527	38.492672	-122.751439	.485	ML	2			N2-S-20-101-02450		
402751	101	N	4	97		45.57	514.355	38.736623	-122.945543	.22	ML	2			N2-N-20-101-04557		
402752	101	S	4	97		45.57	513.687	38.736442	-122.945726	.22	ML	2			N2-S-20-101-04557		
402753	101	N	4	97		42.90	511.685	38.708797	-122.91289	.455	ML	2			N2-N-20-101-04290		
402754	101	N	4	97		48.20	516.985	38.760993	-122.981554	.755	ML	2			N2-N-20-101-04820		
402755	101	S	4	97		48.20	516.317	38.760826	-122.981662	.755	ML	2			N2-S-20-101-04820		
402756	101	N	4	97		48.60	517.385	38.76368	-122.988057	.425	ML	2			N2-N-20-101-04860		
402757	101	S	4	97		48.60	516.717	38.763503	-122.988176	.425	ML	2			N2-S-20-101-04860		
402758	101	N	4	97		49.05	517.835	38.767641	-122.994584	.45	ML	2			N2-N-20-101-04905		
402759	101	S	4	97		49.05	517.167	38.767459	-122.994724	.45	ML	2			N2-S-20-101-04905		
402760	101	N	4	97		49.50	518.285	38.772941	-122.999263	.975	ML	2			N2-N-20-101-04950		
402761	101	S	4	97		49.50	517.617	38.772785	-122.99946	.975	ML	2			N2-S-20-101-04950		
402762	101	S	4	97	14190	52.10	520.217	38.807273	-123.012139	.435	ML	2			N2-S-20-101-05210		
402763	101	N	4	97		53.00	521.785	38.820241	-123.014671	.622	ML	2			N2-N-20-101-05300		
402764	101	S	4	97	14190	53.00	521.117	38.820063	-123.01491	.622	ML	2			N2-S-20-101-05300		
402765	101	N	4	97	14190	51.00	519.785	38.791499	-123.011325	1.065	ML	2			N2-N-20-101-05100		
402766	101	S	4	97		51.00	519.117	38.791512	-123.011643	1.065	ML	2			N2-S-20-101-05100		
402767	101	N	4	97	14190	51.63	520.415	38.800458	-123.012923	.59	ML	2			N2-N-20-101-05163		
402768	101	S	4	97	14190	51.63	519.747	38.800553	-123.013208	.55	ML	2			N2-S-20-101-05163		
402769	101	N	4	97	14190	52.50	521.285	38.813041	-123.012302	.41	ML	2			N2-N-20-101-05250		
402770	101	S	4	97	14190	52.50	520.617	38.813021	-123.012591	.45	ML	2			N2-S-20-101-05250		
402773	101	N	4	97		54.40	522.529	38.831117	-123.014906	.672	ML	2			N2-N-20-101-05440		
402774	101	S	4	97		54.40	521.861	38.830813	-123.014883	.672	ML	2			N2-S-20-101-05440		
402775	101	N	4	97		55.00	523.129	38.838137	-123.0207	.77	ML	2			N2-N-20-101-05500		
402776	101	S	4	97		55.00	522.461	38.837892	-123.020792	.59	ML	2			N2-S-20-101-05500		
402777	101	N	4	97		55.58	523.709	38.844486	-123.026976	.4	ML	2			N2-N-20-101-05558		
402778	101	S	4	97		55.58	523.041	38.844327	-123.027058	.644	ML	2			N2-S-20-101-05558		
402779	101	N	4	97		56.00	524.129	38.849907	-123.0299	.74	ML	2			N2-N-20-101-05600		
402780	101	S	4	97		56.00	523.461	38.849837	-123.029949	.276	ML	2			N2-S-20-101-05600		
402786	880	N	4	1	26000	1.65	12.152	37.477872	-121.93334	.5	ML	5	S of Mission Ave connector ramp		L5-N-33-880-00165		
402787	880	S	4	1	26000	1.65	12.152	37.477791	-121.933545	.5	ML	5	S of Mission Ave connector ramp		L5-S-33-880-00165		
402788	880	S	4	1	26000	1.90	12.402	37.481185	-121.935149	.252	ML	4	Rte 262 to SB 880 rms-s-connecto		L4-S-33-880-00190		
402789	880	N	4	1	26000	1.90	12.402	37.481245	-121.935022	.252	ML	4	Rte 262 to SB 880 rms-s-connecto		L4-N-33-880-00190		
402793	680	S	4	1	26000	3.98	13.915	37.514165	-121.939622	1.455	ML	4	Auto Mall Pkwy rm-s-diag		L4-S-33-680-00398		
402794	680	N	4	1	26000	4.05	13.985	37.51514	-121.939842	1.74	ML	4	150' North of Auto Mall Pkwy		L4-N-33-680-00405		
402795	680	S	4	1	26000	5.39	15.325	37.531274	-121.941375	.99	ML	5	Washington Blvd rms-s-loop		L5-S-33-680-00539		
402796	680	N	4	1	26000	5.96	15.895	37.535678	-121.932554	1.16	ML	3	300' North of Palm Ave		L3-N-33-680-00596		
402797	680	S	4	1	26000	5.96	15.895	37.535816	-121.932678	.49	ML	4	300' North of Palm Ave		L4-S-33-680-00596		
402798	680	S	4	1	26000	6.37	16.305	37.539158	-121.926516	2.705	ML	4	Mission Blvd rm-s-diag		L4-S-33-680-00637		
402799	680	N	4	1	26000	6.37	16.305	37.538974	-121.926342	2.705	ML	3	Mission Blvd rm-s-diag		L3-N-33-680-00637		
402800	880	N	4	1	26000	0.55	11.052	37.463015	-121.925972	.425	ML	5	N of Dixon Landing Rd		L5-N-33-880-00055		
402801	880	S	4	1	26000	0.55	11.052	37.462951	-121.926164	.43	ML	5	N of Dixon Landing Rd		L5-S-33-880-00055		
402802	880	N	4	1	26000	2.43	12.657	37.484332	-121.93758	.552	ML	5	N of Warren Ave Connector OC		L5-N-33-880-00243		
402803	880	S	4	1	26000	2.43	12.657	37.484241	-121.937739	.437	ML	5	N of Warren Ave Connector OC		L5-S-33-880-00243		
402806	101	N	4	97	16560	11.93	480.632	38.320366	-122.713714	.42	ML	2			N2-N-20-101-01193		
402807	101	S	4	97		11.93	479.964	38.32036	-122.713945	.42	ML	2			N2-S-20-101-01193		
402808	101	N	4	97		25.85	494.545	38.506217	-122.769096	.41	ML	2			N2-N-20-101-02585		
402809	101	N	4	97		29.00	497.695	38.542423	-122.805051	.51	ML	2			N2-N-20-101-02900		
402810	101	N	4	97		47.09	515.875	38.750817	-122.966363	1.155	ML	2			N2-N-20-101-04709		
402811	101	S	4	97		47.09	515.207	38.750633	-122.9665	1.155	ML	2			N2-S-20-101-04709		
402814	80	E	4	75	67000	6.33	2.79	37.793423	-122.382858	1.194	ML	5			N5-E-34-080-00633		
402815	80	E	4	75	67000	6.84	3.3	37.799144	-122.376772	.5	ML	5			N5-E-34-080-00684		
